Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1223393,-,-,-,40.33,-74.66,0,32,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2007,3,3,10,30,-0.2,1.28,0.051000000000000004,0.62,0,0,0,0,0,-1.9000000000000001,0,0,0,0,0.379,88.59,102.19,0.89,0.13,1001,0.8,211,0.7000000000000001
2007,3,3,11,30,1.3,1.27,0.057,0.62,0,0,0,0,0,-1.1,0,0,0,0,0.377,83.93,90.16,0.88,0.13,1001,0.8,227,0.7000000000000001
2007,3,3,12,30,3.7,1.32,0.058,0.62,44,579,149,0,0,0.8,44,579,0,149,0.375,81.3,79.56,0.88,0.13,1001,0.8,242,0.7000000000000001
2007,3,3,13,30,6.2,1.33,0.06,0.62,64,775,340,0,0,1.6,64,775,0,340,0.373,72.32000000000001,69.14,0.87,0.13,1000,0.9,229,0.7000000000000001
2007,3,3,14,30,8.700000000000001,1.31,0.063,0.62,77,868,513,0,0,2,77,868,0,513,0.372,62.63,59.86,0.87,0.13,999,0.9,208,0.8
2007,3,3,15,30,10.4,1.3,0.07100000000000001,0.62,88,905,639,0,0,2.1,88,905,0,639,0.372,56.300000000000004,52.5,0.88,0.13,998,1,204,1
2007,3,3,16,30,11.600000000000001,1.3,0.079,0.62,96,917,709,0,0,2.4000000000000004,96,917,0,709,0.374,53.11,48.02,0.89,0.13,997,1.1,218,1.3
2007,3,3,17,30,12,1.33,0.085,0.62,99,915,720,0,0,3.1,99,915,0,720,0.378,54.33,47.300000000000004,0.9,0.13,997,1.1,242,1.6
2007,3,3,18,30,11.600000000000001,1.32,0.092,0.62,100,891,667,0,0,3.8000000000000003,100,891,0,667,0.384,58.870000000000005,50.5,0.92,0.13,997,1.1,264,2
2007,3,3,19,30,10.600000000000001,1.32,0.092,0.62,94,849,557,0,0,4.1000000000000005,94,849,0,557,0.388,64.04,56.93,0.93,0.13,997,1.1,280,2.2
2007,3,3,20,30,9.200000000000001,1.35,0.078,0.62,77,789,403,0,4,4,218,29,0,230,0.389,69.79,65.62,0.93,0.13,998,1,294,1.9000000000000001
2007,3,3,21,30,6.5,1.3800000000000001,0.074,0.62,58,638,215,0,4,4.1000000000000005,121,8,0,123,0.391,84.54,75.69,0.9400000000000001,0.13,998,1,305,1.3
2007,3,3,22,30,4.1000000000000005,1.34,0.088,0.62,23,235,38,7,4,3.1,15,0,7,15,0.394,93.3,86.47,0.9500000000000001,0.13,999,1.1,308,1
2007,3,3,23,30,3.6,1.29,0.126,0.62,0,0,0,0,4,2.2,0,0,0,0,0.396,90.38,98.02,0.96,0.13,999,1.1,301,1
2007,3,4,0,30,3.5,1.26,0.151,0.62,0,0,0,0,4,2.3000000000000003,0,0,0,0,0.398,91.79,109.42,0.97,0.13,1000,1.1,291,1
2007,3,4,1,30,3.1,1.3,0.138,0.62,0,0,0,0,7,2.1,0,0,0,0,0.399,92.91,120.52,0.97,0.13,1000,1,286,1.1
2007,3,4,2,30,2.8000000000000003,1.31,0.15,0.62,0,0,0,0,4,1.9000000000000001,0,0,0,0,0.401,93.48,130.82,0.97,0.13,1001,1,280,1.4000000000000001
2007,3,4,3,30,2.3000000000000003,1.34,0.14,0.62,0,0,0,0,7,1.3,0,0,0,0,0.404,93.3,139.48,0.96,0.13,1001,0.8,278,1.7000000000000002
2007,3,4,4,30,1.5,1.35,0.098,0.62,0,0,0,1,7,0.30000000000000004,0,0,1,0,0.40700000000000003,91.7,145.07,0.9500000000000001,0.13,1002,0.7000000000000001,279,1.9000000000000001
2007,3,4,5,30,0.4,1.37,0.066,0.62,0,0,0,1,0,-0.9,0,0,1,0,0.406,90.98,145.97,0.93,0.13,1002,0.7000000000000001,278,1.9000000000000001
2007,3,4,6,30,-0.6000000000000001,1.36,0.056,0.62,0,0,0,0,0,-1.8,0,0,0,0,0.402,91.56,141.83,0.92,0.13,1002,0.7000000000000001,279,1.7000000000000002
2007,3,4,7,30,-1.3,1.36,0.055,0.62,0,0,0,0,0,-2.3000000000000003,0,0,0,0,0.398,92.59,134.04,0.92,0.13,1002,0.7000000000000001,281,1.5
2007,3,4,8,30,-1.8,1.3800000000000001,0.054,0.62,0,0,0,0,0,-2.7,0,0,0,0,0.395,93.59,124.17,0.91,0.13,1003,0.7000000000000001,281,1.4000000000000001
2007,3,4,9,30,-2.1,1.4000000000000001,0.055,0.62,0,0,0,0,0,-2.9000000000000004,0,0,0,0,0.395,93.91,113.26,0.91,0.13,1003,0.7000000000000001,278,1.4000000000000001
2007,3,4,10,30,-2.2,1.4000000000000001,0.058,0.62,0,0,0,0,0,-3.1,0,0,0,0,0.396,93.74,101.91,0.92,0.13,1003,0.7000000000000001,273,1.5
2007,3,4,11,30,-1.3,1.41,0.063,0.62,0,0,0,0,0,-3.1,0,0,0,0,0.396,87.64,89.91,0.92,0.13,1004,0.7000000000000001,268,1.8
2007,3,4,12,30,0.30000000000000004,1.3900000000000001,0.07100000000000001,0.62,48,570,154,0,0,-2.7,48,570,0,154,0.396,80.43,79.26,0.93,0.13,1004,0.7000000000000001,270,2.3000000000000003
2007,3,4,13,30,1.5,1.37,0.082,0.62,74,758,348,0,0,-3.1,74,758,0,348,0.396,71.56,68.82000000000001,0.9400000000000001,0.13,1004,0.7000000000000001,276,2.7
2007,3,4,14,30,2,1.3,0.097,0.62,95,839,520,0,4,-4.1000000000000005,302,150,0,378,0.399,63.83,59.52,0.9500000000000001,0.13,1004,0.7000000000000001,278,2.8000000000000003
2007,3,4,15,30,2.1,1.25,0.113,0.62,111,876,648,0,4,-4.800000000000001,358,85,0,410,0.405,60.410000000000004,52.13,0.96,0.13,1003,0.7000000000000001,277,2.9000000000000004
2007,3,4,16,30,2.3000000000000003,1.23,0.11900000000000001,0.62,118,895,722,0,4,-4.9,359,69,0,405,0.41200000000000003,58.77,47.63,0.96,0.13,1003,0.7000000000000001,280,3
2007,3,4,17,30,2.6,1.22,0.111,0.62,115,906,734,0,2,-5,404,230,0,561,0.417,57.21,46.92,0.96,0.13,1003,0.7000000000000001,284,3.1
2007,3,4,18,30,2.6,1.21,0.10200000000000001,0.62,108,897,683,0,4,-5,261,2,0,262,0.419,57.11,50.15,0.96,0.13,1003,0.7000000000000001,287,3
2007,3,4,19,30,2.5,1.19,0.101,0.62,101,861,574,0,4,-4.9,217,2,0,218,0.417,58.17,56.63,0.9500000000000001,0.13,1003,0.6000000000000001,288,2.9000000000000004
2007,3,4,20,30,2,1.18,0.092,0.62,85,790,414,0,4,-4.7,212,20,0,220,0.40800000000000003,61.35,65.35,0.9500000000000001,0.13,1004,0.6000000000000001,286,2.7
2007,3,4,21,30,1,1.21,0.082,0.62,62,646,224,0,0,-4.3,62,646,0,224,0.401,67.88,75.46000000000001,0.9500000000000001,0.13,1005,0.6000000000000001,284,2.2
2007,3,4,22,30,-0.30000000000000004,1.21,0.07100000000000001,0.62,24,287,43,0,0,-4.1000000000000005,24,287,0,43,0.398,75.67,86.26,0.9500000000000001,0.13,1005,0.6000000000000001,282,2
2007,3,4,23,30,-1,1.17,0.067,0.62,0,0,0,0,4,-4.2,0,0,0,0,0.395,78.88,97.81,0.9500000000000001,0.13,1006,0.5,282,2
2007,3,5,0,30,-1,1.1300000000000001,0.07100000000000001,0.62,0,0,0,0,0,-4.3,0,0,0,0,0.393,78.21000000000001,109.21000000000001,0.9500000000000001,0.13,1007,0.5,284,2.2
2007,3,5,1,30,-1,1.1400000000000001,0.07100000000000001,0.62,0,0,0,0,4,-4.5,0,0,0,0,0.394,77.21000000000001,120.29,0.9400000000000001,0.13,1008,0.5,287,2.3000000000000003
2007,3,5,2,30,-1.3,1.18,0.061,0.62,0,0,0,0,7,-4.800000000000001,0,0,0,0,0.396,76.98,130.56,0.9400000000000001,0.13,1008,0.5,288,2.2
2007,3,5,3,30,-1.6,1.22,0.061,0.62,0,0,0,0,7,-5.1000000000000005,0,0,0,0,0.399,77.29,139.17000000000002,0.9400000000000001,0.13,1008,0.5,286,2
2007,3,5,4,30,-1.5,1.24,0.068,0.62,0,0,0,1,7,-5,0,0,1,0,0.402,77.11,144.71,0.9500000000000001,0.13,1007,0.5,283,2
2007,3,5,5,30,-1.5,1.24,0.077,0.62,0,0,0,1,0,-4.800000000000001,0,0,1,0,0.404,78.5,145.58,0.9500000000000001,0.13,1007,0.5,280,2
2007,3,5,6,30,-1.7000000000000002,1.25,0.079,0.62,0,0,0,0,0,-4.5,0,0,0,0,0.403,80.94,141.46,0.9500000000000001,0.13,1007,0.6000000000000001,274,1.9000000000000001
2007,3,5,7,30,-1.9000000000000001,1.27,0.075,0.62,0,0,0,0,0,-4.5,0,0,0,0,0.4,82.45,133.7,0.9500000000000001,0.13,1007,0.6000000000000001,270,1.9000000000000001
2007,3,5,8,30,-2,1.28,0.07200000000000001,0.62,0,0,0,0,0,-4.4,0,0,0,0,0.399,83.38,123.86,0.9500000000000001,0.13,1007,0.6000000000000001,264,1.9000000000000001
2007,3,5,9,30,-2.2,1.31,0.07100000000000001,0.62,0,0,0,0,1,-4.4,0,0,0,0,0.4,84.62,112.97,0.9500000000000001,0.13,1006,0.6000000000000001,255,1.9000000000000001
2007,3,5,10,30,-2.5,1.33,0.076,0.62,0,0,0,0,0,-4.7,0,0,0,0,0.399,84.7,101.62,0.9500000000000001,0.13,1006,0.6000000000000001,248,2
2007,3,5,11,30,-1.9000000000000001,1.32,0.08,0.62,0,0,0,0,0,-5,0,0,0,0,0.396,79.37,89.67,0.9500000000000001,0.13,1006,0.6000000000000001,246,2.4000000000000004
2007,3,5,12,30,-0.6000000000000001,1.27,0.091,0.62,54,547,159,7,7,-4.9,34,1,7,34,0.392,72.64,78.96000000000001,0.96,0.13,1006,0.6000000000000001,250,3
2007,3,5,13,30,0.4,1.22,0.108,0.62,85,730,352,0,4,-5.1000000000000005,218,98,0,254,0.391,66.5,68.5,0.96,0.13,1006,0.6000000000000001,257,3.5
2007,3,5,14,30,1.2000000000000002,1.22,0.108,0.62,100,834,528,0,0,-4.9,100,834,0,528,0.391,63.660000000000004,59.17,0.97,0.13,1005,0.6000000000000001,263,3.6
2007,3,5,15,30,2.1,1.25,0.133,0.62,121,871,660,0,1,-4.6000000000000005,121,871,0,660,0.392,60.980000000000004,51.75,0.97,0.13,1004,0.5,267,3.6
2007,3,5,16,30,3,1.26,0.14,0.62,129,891,734,0,4,-4.4,420,175,0,539,0.391,58.09,47.25,0.97,0.13,1004,0.5,270,3.7
2007,3,5,17,30,3.5,1.24,0.147,0.62,133,888,744,0,4,-4.4,265,1,0,265,0.39,56.36,46.54,0.97,0.13,1003,0.5,271,3.7
2007,3,5,18,30,3.8000000000000003,1.12,0.11900000000000001,0.62,118,894,695,0,4,-4.3,176,0,0,176,0.39,55.6,49.81,0.96,0.13,1003,0.5,271,3.7
2007,3,5,19,30,3.8000000000000003,1.1,0.124,0.62,112,844,580,0,4,-4,314,54,0,344,0.393,56.59,56.33,0.96,0.13,1004,0.5,272,3.7
2007,3,5,20,30,3.1,1.03,0.112,0.62,94,771,418,0,4,-3.9000000000000004,96,0,0,96,0.397,60.01,65.09,0.9500000000000001,0.13,1004,0.5,280,3.7
2007,3,5,21,30,1.6,0.89,0.083,0.62,65,655,232,0,0,-4.7,65,655,0,232,0.401,62.9,75.23,0.9500000000000001,0.13,1006,0.4,292,3.7
2007,3,5,22,30,-0.2,0.8,0.07,0.62,26,286,46,0,1,-6.6000000000000005,26,286,0,46,0.404,61.85,86.06,0.9400000000000001,0.13,1007,0.4,300,3.6
2007,3,5,23,30,-1.5,0.77,0.066,0.62,0,0,0,0,4,-8,0,0,0,0,0.406,61.42,97.61,0.9400000000000001,0.13,1009,0.30000000000000004,304,3.5
2007,3,6,0,30,-2.2,0.79,0.068,0.62,0,0,0,0,0,-9,0,0,0,0,0.40700000000000003,59.74,109,0.9400000000000001,0.13,1010,0.30000000000000004,306,3.4000000000000004
2007,3,6,1,30,-2.8000000000000003,0.78,0.07100000000000001,0.62,0,0,0,0,0,-9.9,0,0,0,0,0.405,58.1,120.07000000000001,0.9400000000000001,0.13,1010,0.30000000000000004,308,3.4000000000000004
2007,3,6,2,30,-3.4000000000000004,0.75,0.07200000000000001,0.62,0,0,0,0,0,-10.700000000000001,0,0,0,0,0.402,57.18,130.3,0.93,0.13,1011,0.30000000000000004,309,3.5
2007,3,6,3,30,-4.2,0.74,0.07100000000000001,0.62,0,0,0,0,0,-11.5,0,0,0,0,0.398,56.9,138.86,0.93,0.13,1012,0.30000000000000004,310,3.5
2007,3,6,4,30,-5,0.77,0.068,0.62,0,0,0,1,0,-12.3,0,0,1,0,0.397,56.5,144.35,0.93,0.13,1012,0.2,311,3.6
2007,3,6,5,30,-5.800000000000001,0.8,0.06,0.62,0,0,0,1,0,-13.100000000000001,0,0,1,0,0.399,56.24,145.19,0.93,0.13,1013,0.2,312,3.6
2007,3,6,6,30,-6.5,0.84,0.05,0.62,0,0,0,0,0,-13.9,0,0,0,0,0.403,55.800000000000004,141.09,0.93,0.13,1014,0.2,311,3.7
2007,3,6,7,30,-7.2,0.87,0.043000000000000003,0.62,0,0,0,0,0,-14.700000000000001,0,0,0,0,0.41000000000000003,54.870000000000005,133.35,0.93,0.13,1015,0.2,311,3.9000000000000004
2007,3,6,8,30,-7.800000000000001,0.91,0.039,0.62,0,0,0,0,0,-15.600000000000001,0,0,0,0,0.417,53.620000000000005,123.54,0.93,0.13,1016,0.2,312,4
2007,3,6,9,30,-8.3,0.9500000000000001,0.035,0.62,0,0,0,0,0,-16.2,0,0,0,0,0.421,53.11,112.67,0.92,0.13,1017,0.2,313,4
2007,3,6,10,30,-8.9,1,0.032,0.62,0,0,0,0,0,-16.6,0,0,0,0,0.423,53.61,101.32000000000001,0.92,0.13,1019,0.2,315,4.1000000000000005
2007,3,6,11,30,-9.3,1.05,0.031,0.62,0,0,0,0,0,-17.1,0,0,0,0,0.425,53.24,89.4,0.92,0.13,1020,0.1,318,4.1000000000000005
2007,3,6,12,30,-9.3,1.06,0.03,0.62,43,733,187,0,0,-17.5,43,733,0,187,0.423,51.49,78.65,0.92,0.13,1022,0.1,319,4.2
2007,3,6,13,30,-8.9,1.08,0.028,0.62,58,912,397,0,0,-17.6,58,912,0,397,0.417,49.32,68.17,0.91,0.13,1023,0.1,320,4.1000000000000005
2007,3,6,14,30,-8.200000000000001,1.09,0.027,0.62,67,995,582,0,0,-17.5,67,995,0,582,0.406,47.32,58.82,0.91,0.13,1023,0.1,320,4.1000000000000005
2007,3,6,15,30,-7.2,0.85,0.036000000000000004,0.62,79,1025,718,0,0,-17.2,79,1025,0,718,0.394,44.88,51.38,0.92,0.13,1023,0.1,320,3.9000000000000004
2007,3,6,16,30,-6.2,0.86,0.033,0.62,79,1027,782,0,0,-16.8,79,1027,0,782,0.384,42.96,46.85,0.91,0.13,1023,0.2,320,3.8000000000000003
2007,3,6,17,30,-5.4,0.89,0.031,0.62,79,1033,794,0,0,-16.3,79,1033,0,794,0.378,41.96,46.160000000000004,0.92,0.13,1023,0.2,320,3.6
2007,3,6,18,30,-5,0.74,0.041,0.62,83,1006,737,0,0,-15.9,83,1006,0,737,0.373,42.03,49.46,0.92,0.13,1023,0.2,320,3.5
2007,3,6,19,30,-4.9,0.72,0.043000000000000003,0.62,79,967,620,0,0,-15.600000000000001,79,967,0,620,0.369,43,56.03,0.92,0.13,1024,0.2,319,3.2
2007,3,6,20,30,-5.300000000000001,0.72,0.044,0.62,70,896,452,0,0,-15.3,70,896,0,452,0.365,45.2,64.83,0.92,0.13,1024,0.2,319,3
2007,3,6,21,30,-6.300000000000001,0.76,0.041,0.62,54,761,251,0,0,-15.200000000000001,54,761,0,251,0.362,49.26,75,0.92,0.13,1025,0.2,318,2.6
2007,3,6,22,30,-7.4,0.76,0.043000000000000003,0.62,25,391,54,0,0,-14.700000000000001,25,391,0,54,0.361,55.95,85.84,0.92,0.13,1026,0.2,319,2.2
2007,3,6,23,30,-8.4,0.75,0.042,0.62,0,0,0,0,0,-13.8,0,0,0,0,0.36,65.13,97.4,0.92,0.13,1026,0.2,320,1.9000000000000001
2007,3,7,0,30,-9.1,0.77,0.045,0.62,0,0,0,0,0,-13.4,0,0,0,0,0.36,71.05,108.79,0.92,0.8,1027,0.30000000000000004,322,1.6
2007,3,7,1,30,-9.600000000000001,0.78,0.048,0.62,0,0,0,0,0,-13.100000000000001,0,0,0,0,0.359,75.41,119.84,0.92,0.8,1027,0.30000000000000004,325,1.4000000000000001
2007,3,7,2,30,-10,0.81,0.051000000000000004,0.62,0,0,0,0,0,-13.100000000000001,0,0,0,0,0.359,77.74,130.04,0.93,0.8,1027,0.30000000000000004,329,1.3
2007,3,7,3,30,-10.200000000000001,0.85,0.055,0.62,0,0,0,0,4,-13.3,0,0,0,0,0.357,78,138.55,0.93,0.8,1026,0.30000000000000004,334,1.2000000000000002
2007,3,7,4,30,-9.9,0.86,0.06,0.62,0,0,0,1,4,-13.4,0,0,1,0,0.355,75.3,143.98,0.9400000000000001,0.8,1026,0.4,339,1.3
2007,3,7,5,30,-9.600000000000001,0.87,0.066,0.62,0,0,0,1,7,-14.600000000000001,0,0,1,0,0.353,66.94,144.8,0.9400000000000001,0.8,1026,0.5,344,1.4000000000000001
2007,3,7,6,30,-9.5,0.86,0.067,0.62,0,0,0,0,7,-15.5,0,0,0,0,0.354,61.61,140.71,0.9400000000000001,0.8,1026,0.5,349,1.4000000000000001
2007,3,7,7,30,-9.5,0.81,0.081,0.62,0,0,0,0,7,-15.600000000000001,0,0,0,0,0.354,61.17,133.01,0.9400000000000001,0.8,1025,0.6000000000000001,353,1.3
2007,3,7,8,30,-9.5,0.74,0.114,0.62,0,0,0,0,7,-15.200000000000001,0,0,0,0,0.352,63.190000000000005,123.23,0.9500000000000001,0.8,1025,0.6000000000000001,356,1
2007,3,7,9,30,-9.5,0.67,0.152,0.62,0,0,0,0,7,-14.700000000000001,0,0,0,0,0.35000000000000003,65.6,112.37,0.9500000000000001,0.8,1025,0.6000000000000001,351,0.8
2007,3,7,10,30,-9.5,0.68,0.171,0.62,0,0,0,0,7,-14.3,0,0,0,0,0.34800000000000003,67.94,101.03,0.9500000000000001,0.8,1024,0.7000000000000001,334,0.5
2007,3,7,11,30,-9.3,0.75,0.18,0.62,0,0,0,7,7,-13.9,0,0,7,0,0.34800000000000003,69.32000000000001,89.14,0.9500000000000001,0.8,1024,0.7000000000000001,304,0.4
2007,3,7,12,30,-8.9,0.81,0.191,0.62,85,388,163,0,7,-13.4,35,0,0,35,0.34800000000000003,70.02,78.35000000000001,0.96,0.8,1023,0.7000000000000001,275,0.4
2007,3,7,13,30,-8.3,0.88,0.20400000000000001,0.62,137,604,365,0,7,-12.8,73,0,0,73,0.34800000000000003,69.91,67.85,0.96,0.8,1023,0.7000000000000001,261,0.5
2007,3,7,14,30,-7.6000000000000005,0.92,0.21,0.62,172,718,547,0,7,-12.200000000000001,184,1,0,185,0.34800000000000003,69.41,58.47,0.97,0.8,1022,0.7000000000000001,260,0.5
2007,3,7,15,30,-6.9,0.98,0.23900000000000002,0.62,206,758,683,0,7,-11.600000000000001,306,5,0,309,0.34800000000000003,68.94,51,0.97,0.8,1021,0.7000000000000001,265,0.5
2007,3,7,16,30,-6.2,1.02,0.253,0.62,224,779,761,0,7,-11.200000000000001,362,6,0,367,0.34900000000000003,67.54,46.46,0.97,0.8,1020,0.7000000000000001,280,0.4
2007,3,7,17,30,-5.4,1.04,0.255,0.62,226,783,772,0,7,-10.8,435,18,0,447,0.35000000000000003,65.63,45.78,0.97,0.8,1019,0.7000000000000001,301,0.4
2007,3,7,18,30,-4.800000000000001,1.06,0.28300000000000003,0.62,229,740,713,0,7,-10.4,455,33,0,477,0.352,64.91,49.120000000000005,0.97,0.8,1018,0.7000000000000001,319,0.6000000000000001
2007,3,7,19,30,-4.4,1.08,0.29,0.62,210,681,593,0,7,-9.9,388,117,0,455,0.354,65.34,55.730000000000004,0.97,0.8,1017,0.7000000000000001,330,0.8
2007,3,7,20,30,-4.3,1.1,0.262,0.62,165,606,425,0,4,-9.5,289,14,0,295,0.356,66.87,64.58,0.96,0.8,1017,0.7000000000000001,332,1
2007,3,7,21,30,-4.6000000000000005,1.12,0.241,0.62,111,453,230,0,4,-9.200000000000001,101,0,0,101,0.36,70.24,74.77,0.96,0.8,1017,0.6000000000000001,329,1
2007,3,7,22,30,-5.7,1.1500000000000001,0.199,0.62,35,154,47,7,4,-8.3,33,0,7,34,0.364,82.18,85.64,0.9500000000000001,0.8,1017,0.5,327,0.9
2007,3,7,23,30,-6.800000000000001,1.17,0.137,0.62,0,0,0,0,0,-8.5,0,0,0,0,0.37,87.88,97.2,0.93,0.8,1018,0.5,328,0.9
2007,3,8,0,30,-7.6000000000000005,1.11,0.10200000000000001,0.62,0,0,0,0,0,-9.3,0,0,0,0,0.374,87.79,108.58,0.92,0.8,1018,0.4,329,1
2007,3,8,1,30,-8.200000000000001,1.03,0.082,0.62,0,0,0,0,1,-9.700000000000001,0,0,0,0,0.376,88.9,119.61,0.91,0.8,1019,0.4,331,1.1
2007,3,8,2,30,-8.6,1,0.069,0.62,0,0,0,0,0,-10,0,0,0,0,0.377,89.43,129.78,0.9,0.8,1019,0.30000000000000004,334,1.2000000000000002
2007,3,8,3,30,-9,1.02,0.057,0.62,0,0,0,0,0,-10.4,0,0,0,0,0.375,89.55,138.24,0.9,0.8,1019,0.30000000000000004,336,1.3
2007,3,8,4,30,-9.3,1.05,0.049,0.62,0,0,0,1,0,-10.8,0,0,1,0,0.373,88.59,143.61,0.89,0.8,1019,0.30000000000000004,337,1.4000000000000001
2007,3,8,5,30,-9.700000000000001,1.07,0.044,0.62,0,0,0,1,0,-11.3,0,0,1,0,0.369,88.14,144.41,0.9,0.8,1019,0.30000000000000004,335,1.4000000000000001
2007,3,8,6,30,-10,1.06,0.045,0.62,0,0,0,0,0,-11.700000000000001,0,0,0,0,0.363,87.42,140.33,0.9,0.8,1019,0.30000000000000004,329,1.3
2007,3,8,7,30,-10.200000000000001,1.06,0.05,0.62,0,0,0,0,0,-12,0,0,0,0,0.357,86.85000000000001,132.66,0.91,0.8,1019,0.30000000000000004,318,1.2000000000000002
2007,3,8,8,30,-10.3,1.08,0.055,0.62,0,0,0,0,0,-12.100000000000001,0,0,0,0,0.353,86.77,122.91,0.92,0.8,1019,0.4,305,1.2000000000000002
2007,3,8,9,30,-10.3,1.1300000000000001,0.056,0.62,0,0,0,0,0,-12.100000000000001,0,0,0,0,0.35100000000000003,86.86,112.06,0.92,0.8,1019,0.4,295,1.3
2007,3,8,10,30,-10.200000000000001,1.18,0.057,0.62,0,0,0,0,1,-12.100000000000001,0,0,0,0,0.34900000000000003,86.2,100.73,0.92,0.8,1019,0.5,291,1.4000000000000001
2007,3,8,11,30,-9,1.21,0.058,0.62,12,141,15,0,0,-12,12,141,0,15,0.34800000000000003,78.95,88.88,0.92,0.8,1020,0.5,292,1.7000000000000002
2007,3,8,12,30,-6.7,1.3,0.055,0.62,55,643,188,0,0,-11.200000000000001,55,643,0,188,0.34600000000000003,70.34,78.04,0.93,0.8,1020,0.5,298,2
2007,3,8,13,30,-4.3,1.31,0.056,0.62,80,815,392,0,0,-10.4,80,815,0,392,0.34600000000000003,62.35,67.52,0.92,0.8,1019,0.6000000000000001,303,2.2
2007,3,8,14,30,-2.4000000000000004,1.32,0.057,0.62,98,902,575,0,0,-9.700000000000001,98,902,0,575,0.34600000000000003,57.21,58.11,0.92,0.8,1019,0.6000000000000001,301,2.3000000000000003
2007,3,8,15,30,-0.9,1.28,0.061,0.62,112,937,707,0,4,-9.3,484,167,0,590,0.34600000000000003,53.07,50.620000000000005,0.93,0.8,1018,0.7000000000000001,297,2.5
2007,3,8,16,30,0.2,1.23,0.068,0.62,124,951,783,0,0,-8.700000000000001,124,951,0,783,0.34700000000000003,51.08,46.07,0.9400000000000001,0.8,1018,0.7000000000000001,297,2.7
2007,3,8,17,30,0.8,1.18,0.077,0.62,130,939,789,0,0,-8.200000000000001,130,939,0,789,0.34800000000000003,51.18,45.4,0.9400000000000001,0.8,1018,0.8,301,2.8000000000000003
2007,3,8,18,30,0.8,1.34,0.068,0.62,119,934,735,0,0,-7.6000000000000005,119,934,0,735,0.34700000000000003,53.32,48.77,0.9500000000000001,0.8,1018,0.8,307,2.9000000000000004
2007,3,8,19,30,0.5,1.28,0.075,0.62,113,887,616,0,0,-7.2,113,887,0,616,0.34600000000000003,56.14,55.44,0.9500000000000001,0.8,1019,0.8,315,2.8000000000000003
2007,3,8,20,30,-0.2,1.22,0.075,0.62,96,817,450,0,0,-7.1000000000000005,96,817,0,450,0.34400000000000003,59.68,64.32000000000001,0.9500000000000001,0.8,1020,0.7000000000000001,321,2.7
2007,3,8,21,30,-1.1,1.27,0.07200000000000001,0.62,70,675,249,0,0,-7.300000000000001,70,675,0,249,0.342,62.96,74.55,0.9500000000000001,0.8,1021,0.7000000000000001,327,2.5
2007,3,8,22,30,-2.4000000000000004,1.28,0.066,0.62,29,344,56,0,0,-7.5,29,344,0,56,0.34,67.85,85.44,0.93,0.8,1022,0.6000000000000001,335,2.3000000000000003
2007,3,8,23,30,-3.6,1.26,0.051000000000000004,0.62,0,0,0,0,0,-7.9,0,0,0,0,0.34,72.14,96.99000000000001,0.92,0.8,1023,0.6000000000000001,344,2.1
2007,3,9,0,30,-4.800000000000001,1.19,0.042,0.62,0,0,0,0,0,-8.4,0,0,0,0,0.339,76.12,108.37,0.91,0.13,1024,0.5,353,2
2007,3,9,1,30,-5.9,1.12,0.038,0.62,0,0,0,0,0,-8.9,0,0,0,0,0.336,79.36,119.38,0.91,0.13,1025,0.5,182,1.8
2007,3,9,2,30,-6.800000000000001,1.06,0.038,0.62,0,0,0,0,0,-9.600000000000001,0,0,0,0,0.333,80.55,129.52,0.92,0.13,1026,0.4,9,1.8
2007,3,9,3,30,-7.7,1.03,0.039,0.62,0,0,0,0,0,-10.4,0,0,0,0,0.331,81.26,137.93,0.92,0.13,1026,0.4,13,1.7000000000000002
2007,3,9,4,30,-8.4,1.01,0.04,0.62,0,0,0,1,0,-11.100000000000001,0,0,1,0,0.329,80.98,143.25,0.91,0.13,1027,0.4,18,1.6
2007,3,9,5,30,-9.1,1,0.039,0.62,0,0,0,1,7,-11.700000000000001,0,0,1,0,0.328,81.2,144.01,0.91,0.13,1027,0.4,24,1.5
